product_id,title,category,current_price,price_segment,rating_score,review_count,total_sold,gender,image_url
TECH_0422,tai nghe bluetooth chụp tai edifier w820nb,electronics,690000,phân khúc trung cấp,4.8,12,58,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/e/d/edifier_w820nb.png
TECH_0423,tai nghe không dây chống ồn anker soundcore liberty 4 nc a3947,electronics,1490000,phân khúc trung cấp,4.9,46,427,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-bluetooth-anker-soundcore-liberty-4-spa.png
TECH_0424,tai nghe bluetooth true wireless samsung galaxy buds2 pro,electronics,1890000,phân khúc trung cấp,4.8,50,511,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-buds-2-pro-thumb.png
TECH_0425,tai nghe bluetooth true wireless jbl tour pro 3,electronics,5880000,phân khúc cận cao cấp,4.8,15,102,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_840.png
TECH_0426,tai nghe bluetooth true wireless soundpeats air 5 pro,electronics,1390000,phân khúc trung cấp,3.6,22,186,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/o/soundpeats-air-5-pro-5_1.jpg
TECH_0427,tai nghe bluetooth true wireless havit 931,electronics,185000,phân khúc phổ thông,5.0,26,194,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-havit-tw-931_5_.png
TECH_0428,tai nghe bluetooth thể thao baseus eli sport 2 open ear,electronics,850000,phân khúc trung cấp,4.5,34,282,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-the-thao-baseus-eli-sport-2-open-ear-_1_.png
TECH_0430,tai nghe bluetooth chụp tai havit h612bt pro anc,electronics,370000,phân khúc phổ thông,4.0,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-bluetooth-chup-tai-havit-h612bt-pro-anc_7_.png
TECH_0431,tai nghe bluetooth chụp tai edifier w830nb,electronics,1250000,phân khúc trung cấp,4.9,15,149,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-edifier-w830nb_9__1.png
TECH_0432,tai nghe thể thao xiaomi openwear stereo,electronics,2050000,phân khúc cận cao cấp,4.7,50,470,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-xiaomi-openwear-stereo-thumb.png
TECH_0433,tai nghe bluetooth chụp tai sennheiser momentum 4,electronics,4990000,phân khúc cận cao cấp,5.0,31,111,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-sennheiser-momentum-4-spa.png
TECH_0434,tai nghe bluetooth chụp tai marshall major 5,electronics,3190000,phân khúc cận cao cấp,4.5,47,330,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-marshall-major-5_1_.png
TECH_0435,tai nghe bluetooth true wireless jbl tune flex,electronics,1890000,phân khúc trung cấp,5.0,34,136,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_292.png
TECH_0436,tai nghe bluetooth true wireless marshall minor iv,electronics,2790000,phân khúc cận cao cấp,5.0,28,236,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-bluetooth-marshall-minor-4_6_.png
TECH_0437,tai nghe bluetooth chụp tai havit h630bt,electronics,330000,phân khúc phổ thông,4.8,17,148,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-havit-h630bt-0_1_.png
TECH_0438,tai nghe có dây jbl tune 310c,electronics,575000,phân khúc trung cấp,5.0,29,291,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-jbl-tune-310c-spa_1_.png
TECH_0439,tai nghe bluetooth chụp tai baseus bass 35 max,electronics,550000,phân khúc trung cấp,4.9,16,91,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-baseus-bass-35-max_1_.png
TECH_0440,tai nghe bluetooth true wireless soundpeats air4 pro,electronics,950000,phân khúc trung cấp,4.9,5,22,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-soundpeats-air-4-pro_9_.png
TECH_0441,tai nghe chụp tai sony mdr zx110ap,electronics,380000,phân khúc phổ thông,4.5,25,216,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_189_2.png
TECH_0442,tai nghe bluetooth true wireless anker soundcore liberty 5 a3957,electronics,1790000,phân khúc trung cấp,4.6,93,754,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/n/anker-soundcore-liberty-5-1.jpg
TECH_0443,tai nghe bluetooth true wireless samsung galaxy buds2 pro đã kích hoạt online hàng mới nguyên seal,electronics,1890000,phân khúc trung cấp,4.8,16,111,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-buds-2-pro-da-kich-hoat-thumb.png
TECH_0444,tai nghe có dây xiaomi type c,electronics,160000,phân khúc phổ thông,5.0,17,162,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-co-day-xiaomi-type-c-spa.png
TECH_0445,tai nghe bluetooth thể thao soundpeats pearlclip pro,electronics,890000,phân khúc trung cấp,4.9,52,426,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/0/_/0_21_9.png
TECH_0446,tai nghe chụp tai gaming hyperx cloud stinger 2 core,electronics,635000,phân khúc trung cấp,5.0,22,82,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-gaming-hyperx-cloud-stinger-ii-core_7_.png
TECH_0447,tai nghe bluetooth true wireless anker soundcore k20i a3994,electronics,290000,phân khúc phổ thông,4.9,34,341,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-anker-soundcore-k20i-a3994.png
TECH_0448,tai nghe bluetooth true wireless huawei freebuds 6i,electronics,1120000,phân khúc trung cấp,5.0,26,147,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-huawei-freebuds-6i_4_.png
TECH_0449,tai nghe bluetooth powerbeats pro 2,electronics,5790000,phân khúc cận cao cấp,5.0,44,193,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/o/powerbeat-pro-2025-8.png
TECH_0450,tai nghe chụp tai có dây gaming havit h2040d,electronics,250000,phân khúc phổ thông,5.0,50,207,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-gaming-havit-h2040d_1_.png
TECH_0451,tai nghe nhét tai jbl cao 200 siu,electronics,215000,phân khúc phổ thông,4.9,8,85,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/f/dfsd_1_.jpg
TECH_0452,tai nghe chụp tai bose quietcomfort ultra gen 2,electronics,10490000,phân khúc cao cấp,4.9,33,274,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-bose-quietcomfort-ultra-gen-2_21_.png
TECH_0453,tai nghe bluetooth true wireless havit 982,electronics,240000,phân khúc phổ thông,4.8,31,199,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-havit-tw982.png
TECH_0454,tai nghe bluetooth chụp tai havit h670bt anc space sâu 1,electronics,1489000,phân khúc trung cấp,4.5,18,154,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-bluetooth-chup-tai-havit-h670bt-anc_8_.png
TECH_0455,tai nghe bluetooth true wireless soundpeats capsule 3 pro plus,electronics,1490000,phân khúc trung cấp,5.0,10,32,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-soundpeats-capsule-3-pro-spa.png
TECH_0456,tai nghe bluetooth true wireless redmi buds 4 lite,electronics,390000,phân khúc phổ thông,5.0,18,194,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_23__4_4.png
TECH_0457,tai nghe bluetooth chụp tai qcy h2 pro,electronics,390000,phân khúc phổ thông,4.2,38,314,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_40_1_2.png
TECH_0458,tai nghe có dây edifier p180 type c,electronics,210000,phân khúc phổ thông,5.0,32,169,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-co-day-edifier-p180-type-c_2_.png
TECH_0460,tai nghe sony mdr ex15ap,electronics,180000,phân khúc phổ thông,5.0,40,169,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_27_1__2.png
TECH_0461,tai nghe bluetooth chụp tai bose quietcomfort ultra,electronics,8990000,phân khúc cận cao cấp,4.5,74,602,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-bose-quietcomfort-ultra.png
TECH_0462,tai nghe kz edx pro,electronics,300000,phân khúc phổ thông,4.8,24,228,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_1_4_2.png
TECH_0463,tai nghe chống ồn sennheiser momentum true wireless 4,electronics,4590000,phân khúc cận cao cấp,4.9,51,418,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-sennheiser-momentum-true-wireless-4-0_1_.png
TECH_0464,tai nghe có dây cổng 3 5mm robot re101s,electronics,50000,phân khúc giá rẻ,4.9,45,145,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-co-day-robot-re101s-3-5mm_1_.png
TECH_0465,tai nghe có dây gaming havit fuxi h5d,electronics,350000,phân khúc phổ thông,4.6,97,786,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-co-day-havit-fuxi-h5d.png
TECH_0466,tai nghe xiaomi mi basic,electronics,140000,phân khúc phổ thông,4.8,27,226,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_197_3.png
TECH_0467,tai nghe bluetooth true wireless edifier t10,electronics,259000,phân khúc phổ thông,5.0,36,263,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/e/d/edifier-t10_1.png
TECH_0468,tai nghe chụp tai sony wh ult900n,electronics,3650000,phân khúc cận cao cấp,5.0,15,61,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-sony-wh-ult900n_2.png
TECH_0469,tai nghe bluetooth chụp tai edifier w820nb plus,electronics,890000,phân khúc trung cấp,4.6,41,385,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-bluetooth-edifier-w820nb-plus-110.png
TECH_0470,tai nghe thể thao bose ultra open earbuds,electronics,6500000,phân khúc cận cao cấp,4.4,98,794,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-the-thao-bose-ultra-open-earbuds-ksp.png
TECH_0471,tai nghe bluetooth true wireless soundpeats air 5,electronics,1350000,phân khúc trung cấp,5.0,41,168,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_658_1.png
TECH_0472,tai nghe bluetooth thể thao baseus eli 2i fit,electronics,450000,phân khúc phổ thông,4.4,76,618,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-the-thao-baseus-eli-2i-fit-_2_.png
TECH_0473,tai nghe sony mdr ex155ap,electronics,290000,phân khúc phổ thông,4.8,37,149,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_27_2.png
TECH_0474,tai nghe bluetooth true wireless soundpeats capsule 3 pro,electronics,890000,phân khúc trung cấp,4.8,32,130,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_116_2.png
TECH_0475,tai nghe có dây baseus encok cz11,electronics,90000,phân khúc giá rẻ,5.0,9,65,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-co-day-baseus-encok-cz11_3_.png
TECH_0476,tai nghe bluetooth true wireless stargo tune,electronics,149000,phân khúc phổ thông,4.4,72,586,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/t/stargo-tune-0_1.png
TECH_0477,tai nghe bluetooth true wireless marshall motif ii anc,electronics,4090000,phân khúc cận cao cấp,4.8,19,109,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-marshall-motif-ii-anc_4_.png
TECH_0478,tai nghe bluetooth chụp tai anker soundcore space one,electronics,1590000,phân khúc trung cấp,4.7,5,52,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-chup-tai-anker-soundcore-space-one_3_.png
TECH_0479,tai nghe không dây jbl tune beam 2 ghost,electronics,2440000,phân khúc cận cao cấp,5.0,43,186,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/a/tai-nghe-khong-day-jbl-tune-beam-2-thumb_1.png
TECH_0480,tai nghe bluetooth true wireless qcy ailybuds lite t29,electronics,190000,phân khúc phổ thông,4.3,46,378,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_26_1_1.png
TECH_0481,loa bluetooth jbl flip 6,electronics,2090000,phân khúc cận cao cấp,4.9,11,41,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_211_1__1.png
TECH_0482,loa bluetooth marshall middleton,electronics,5890000,phân khúc cận cao cấp,5.0,44,313,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-marshall-middleton-ksp-1.png
TECH_0483,loa kiểm âm edifier mr5,electronics,3590000,phân khúc cận cao cấp,4.2,69,562,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-kiem-am-edifier-mr5.png
TECH_0484,loa thanh soundbar lg sâu 70ty 400w,electronics,2990000,phân khúc cận cao cấp,5.0,21,214,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-soundbar-lg-s70ty-400w.png
TECH_0485,loa bluetooth xiaomi speaker,electronics,1190000,phân khúc trung cấp,5.0,39,399,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-xiaomi-soundbar-2-0-spa_1.png
TECH_0486,loa thanh lg sâu 40t 300w,electronics,1790000,phân khúc trung cấp,4.0,24,202,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_718_17.png
TECH_0487,loa bluetooth edifier es20,electronics,850000,phân khúc trung cấp,4.7,58,474,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-edifier-es20-_2_.png
TECH_0488,loa bluetooth edifier es60,electronics,1790000,phân khúc trung cấp,4.9,72,586,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-edifier-es60_1_.png
TECH_0489,loa bluetooth edifier es300,electronics,3590000,phân khúc cận cao cấp,4.5,10,90,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-edifier-es300.png
TECH_0490,loa karaoke sony srs xv800,electronics,10490000,phân khúc cao cấp,3.8,34,282,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-bluetooth-sony-srs-xv800-spa-0.png
TECH_0491,loa vi tính havit sk208 pro,electronics,280000,phân khúc phổ thông,4.0,34,282,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loa-vi-tinh-havit-sk208-pro_3_.png
TECH_0492,đồng hồ thông minh huawei watch ultimate 2,electronics,17990000,phân khúc cao cấp,4.2,94,762,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/u/huawei-watch-ultimate-2.png
TECH_0493,đồng hồ thông minh huawei watch gt 6,electronics,4590000,phân khúc cận cao cấp,5.0,45,153,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_298_3__1.png
TECH_0494,đồng hồ thông minh samsung galaxy watch8,electronics,6990000,phân khúc cận cao cấp,4.4,50,410,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/sansung_2_3.png
TECH_0495,đồng hồ thông minh xiaomi watch sâu 4 41mm dây da,electronics,4340000,phân khúc cận cao cấp,3.7,41,338,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_574_2_2.png
TECH_0496,đồng hồ thông minh huawei watch gt 6 pro,electronics,7290000,phân khúc cận cao cấp,5.0,41,339,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_298_1__1.png
TECH_0497,samsung galaxy watch 7,electronics,3990000,phân khúc cận cao cấp,4.3,45,330,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_565_3__1.png
TECH_0498,đồng hồ thông minh xiaomi watch sâu 4 41mm,electronics,3640000,phân khúc cận cao cấp,3.0,90,730,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_574_2_1.png
TECH_0499,đồng hồ thông minh trẻ em mykid 4g lite v2,electronics,1360000,phân khúc trung cấp,5.0,21,225,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/n/_nh_v_tr_em_1__1_5.png
TECH_0500,đồng hồ định vị trẻ em thông minh elfdigi dino 1,electronics,1990000,phân khúc trung cấp,5.0,11,119,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/n/_nh_v_tr_em_1_10.png
TECH_0501,vòng đeo tay thông minh xiaomi mi band 10 vàng,electronics,2490000,phân khúc cận cao cấp,5.0,13,114,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_285.png
TECH_0502,đồng hồ thông minh amazfit balance 2,electronics,7490000,phân khúc cận cao cấp,4.5,28,234,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/m/amazfit_2_13.png
TECH_0503,đồng hồ thông minh huawei watch fit 4,electronics,2520000,phân khúc cận cao cấp,4.8,30,230,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/m/smart_band_4__1.png
TECH_0504,đồng hồ thông minh garmin fenix 7 pro,electronics,15490000,phân khúc cao cấp,3.5,14,122,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/garmin_2.png
TECH_0505,đồng hồ thông minh kieslect kr 3,electronics,1690000,phân khúc trung cấp,4.3,11,98,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_284.png
TECH_0506,đồng hồ thông minh garmin forerunner 165,electronics,4610000,phân khúc cận cao cấp,4.9,6,49,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/a/garmin_165.png
TECH_0507,đồng hồ thông minh huawei watch fit 3 dây da,electronics,2390000,phân khúc cận cao cấp,4.8,44,317,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_2__2_3.png
TECH_0508,đồng hồ thông minh huawei watch gt 5,electronics,3790000,phân khúc cận cao cấp,5.0,32,302,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/m/smart_band_1__1.png
TECH_0509,đồng hồ thông minh xiaomi redmi watch 4,electronics,1540000,phân khúc trung cấp,4.8,43,392,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomiii.png
TECH_0510,đồng hồ thông minh xiaomi watch sâu 4,electronics,3290000,phân khúc cận cao cấp,5.0,45,228,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_574_1_7.png
TECH_0511,vòng đeo tay thông minh huawei band 10,electronics,690000,phân khúc trung cấp,3.5,38,314,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/u/huawei_3_2.png
TECH_0512,đồng hồ định vị trẻ em viettel mykid 4g lite,electronics,1260000,phân khúc trung cấp,4.3,18,189,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_310.png
TECH_0513,đồng hồ định vị trẻ em wonlex kt33,electronics,1890000,phân khúc trung cấp,3.7,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_273_1_1.png
TECH_0515,apple watch se 3 40mm gps viền nhôm dây cao su size s m,electronics,5990000,phân khúc cận cao cấp,4.8,90,730,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple_lte_3_46.png
TECH_0517,đồng hồ thông minh amazfit t rex 3 pro,electronics,9990000,phân khúc cận cao cấp,4.5,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/m/amazfit_2_14.png
TECH_0518,apple watch series 11 42mm gps viền nhôm dây cao su size s m,electronics,10790000,phân khúc cao cấp,3.3,15,130,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple_lte_3_21.png
TECH_0519,đồng hồ thông minh huawei watch fit 3,electronics,1890000,phân khúc trung cấp,4.9,47,195,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/u/huawei_1__1_2.png
TECH_0521,vòng đeo tay thông minh xiaomi mi band 10,electronics,890000,phân khúc trung cấp,3.3,98,794,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_534_4.png
TECH_0522,đồng hồ thông minh huawei watch 5,electronics,8320000,phân khúc cận cao cấp,4.4,11,98,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/p/apple_lte_3_15.png
TECH_0523,đồng hồ thông minh xiaomi redmi watch 5 active,electronics,650000,phân khúc trung cấp,4.9,41,380,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_585.png
TECH_0524,apple watch se 2 2024 40mm gps viền nhôm dây cao su,electronics,4990000,phân khúc cận cao cấp,4.9,43,432,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_653.png
TECH_0528,đồng hồ thông minh xiaomi redmi watch 5 lite,electronics,1170000,phân khúc trung cấp,4.8,9,62,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_574_1_.png
TECH_0531,apple watch series 10 42mm gps viền nhôm dây cao su size s m,electronics,9390000,phân khúc cận cao cấp,4.6,10,62,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_604_1.png
